# Init-related string xrefs in switchd
# Format: STRING @ string_addr  used in FUNCTION @ entry_addr  (size, type)

  "    -V: Display switchd version information.\n"              @ 0x1131859c   in FUN_10007a04              @ 0x10007a04 (size=244)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
